id,maakond,linn,linnaosa,pind,tube,magamistube,korrus,korruseid,ehitusaasta,seisukord,energiamärgis,hoone materjal,omandivorm,hind3559669,harjumaa,harku vald,tiskre,85.5,4,3,2,2,2024,uus,a,,korteriomand,282150
3701865,harjumaa,tallinn,haabersti,44.2,2,1,10,16,2024,uusarendus,b,,korteriomand,199900
3692290,harjumaa,tallinn,haabersti,68,3,,8,9,1976,renoveeritud,d,,,154900
3651151,harjumaa,tallinn,mustamäe,63.8,3,2,3,8,2017,heas korras,c,,korteriomand,229999
3486832,viljandimaa,viljandi,kesklinn,78,4,3,,,,heas korras,,,,199999
3700983,harjumaa,tallinn,lasnamäe,66.7,3,3,3,5,1981,heas korras,d,,korteriomand,127000
3699501,harjumaa,tallinn,lasnamäe,51.3,2,1,7,8,2020,uus,c,,korteriomand,199000
3689781,harjumaa,tallinn,kristiine,51.8,2,1,2,5,2024,uusarendus,a,,korteriomand,235000
3692607,harjumaa,tallinn,lasnamäe,43.5,2,1,1,5,1967,heas korras,-,,korteriomand,109999
3631431,harjumaa,tallinn,haabersti,46.1,2,1,1,4,,uus,a,,korteriomand,179110
3647069,harjumaa,tallinn,kesklinn,73.2,4,2,2,3,1933,vajab renoveerimist,-,,korteriomand,199000
3689233,harjumaa,tallinn,põhja-tallinn,127,4,3,3,4,2013,uus,c,,korteriomand,599000
3675219,harjumaa,tallinn,haabersti,53.9,2,1,1,6,2008,uus,-,,korteriomand,166500
3690197,harjumaa,tallinn,põhja-tallinn,39.2,2,1,4,4,1987,renoveeritud,f,,korteriomand,124900
3700457,harjumaa,tallinn,kesklinn,74.8,3,2,6,12,2005,uus,e,,korteriomand,277500
3687088,harjumaa,tallinn,põhja-tallinn,64.8,3,,3,5,1992,renoveeritud,d,,korteriomand,299900
3658105,harjumaa,tallinn,kesklinn,68.2,3,2,2,4,2023,uus,a,,korteriomand,322450
3700370,harjumaa,tallinn,põhja-tallinn,43.1,2,,1,2,1951,,,,korteriomand,99000
3702082,harjumaa,tallinn,haabersti,63.4,3,2,11,16,2024,uusarendus,b,,korteriomand,289900
3702449,harjumaa,tallinn,haabersti,52.3,2,1,2,3,2023,uus,a,,korteriomand,173000
